token,description
0c13be31e9854d97960d1af570db433f,Cones  parked cars  peds on sidewalk  truck  peds crossing road  wait  car overtaking us  ped crossing crosswalk
0c13be31e9854d97960d1af570db433f,Cones  parked cars  peds on sidewalk  truck  peds crossing road  wait  car overtaking us  ped crossing crosswalk
0c13be31e9854d97960d1af570db433f,Cones  parked cars  peds on sidewalk  truck  peds crossing road  wait  car overtaking us  ped crossing crosswalk
5674c9e612cc4f7793330a361755830a,Change lane  truck  cars  cones  ped on sidewalk  bus  wait  car overtaking us
5674c9e612cc4f7793330a361755830a,Change lane  truck  cars  cones  ped on sidewalk  bus  wait  car overtaking us
5674c9e612cc4f7793330a361755830a,Change lane  truck  cars  cones  ped on sidewalk  bus  wait  car overtaking us
fb20ca9935c4439e8125ba830abcf9dc,Cones  cars  peds on sidewalk  truck  construction vehicle  arrive at intersection  cross intersection  change lane  pole  bridge
fb20ca9935c4439e8125ba830abcf9dc,Cones  cars  peds on sidewalk  truck  construction vehicle  arrive at intersection  cross intersection  change lane  pole  bridge
fb20ca9935c4439e8125ba830abcf9dc,Cones  cars  peds on sidewalk  truck  construction vehicle  arrive at intersection  cross intersection  change lane  pole  bridge
efe3681f556b43e6aa65bf7bfc61a2f8,Bridge  cars  peds on sidewalk  truck  arrive at intersection  peds crossing crosswalk
efe3681f556b43e6aa65bf7bfc61a2f8,Bridge  cars  peds on sidewalk  truck  arrive at intersection  peds crossing crosswalk
efe3681f556b43e6aa65bf7bfc61a2f8,Bridge  cars  peds on sidewalk  truck  arrive at intersection  peds crossing crosswalk
214008f81b8b4b509c730f0c13e9491f,Wait at intersection  bridge  jaywalkers  peds on sidewalk  peds crossing crosswalk
214008f81b8b4b509c730f0c13e9491f,Wait at intersection  bridge  jaywalkers  peds on sidewalk  peds crossing crosswalk
214008f81b8b4b509c730f0c13e9491f,Wait at intersection  bridge  jaywalkers  peds on sidewalk  peds crossing crosswalk
579fb61492be4ffc97132658f8e4bb9c,Wait at intersection  cars  peds on sidewalk  bridge  bicycles  cyclists  bus  ped crossing crosswalk
579fb61492be4ffc97132658f8e4bb9c,Wait at intersection  cars  peds on sidewalk  bridge  bicycles  cyclists  bus  ped crossing crosswalk
579fb61492be4ffc97132658f8e4bb9c,Wait at intersection  cars  peds on sidewalk  bridge  bicycles  cyclists  bus  ped crossing crosswalk
30ae9c1092f6404a9e6aa0589e809780,Wait at intersection  ped crossing crosswalk  cars  bus  peds on sidewalk  bridge  bicycle crossing crosswalk  turn right  parked cars
30ae9c1092f6404a9e6aa0589e809780,Wait at intersection  ped crossing crosswalk  cars  bus  peds on sidewalk  bridge  bicycle crossing crosswalk  turn right  parked cars
30ae9c1092f6404a9e6aa0589e809780,Wait at intersection  ped crossing crosswalk  cars  bus  peds on sidewalk  bridge  bicycle crossing crosswalk  turn right  parked cars
5aa5225d0ef440519a31c1dde075dab7,Parked cars  peds on sidewalks  parked trucks  cones  jaywalkers
5aa5225d0ef440519a31c1dde075dab7,Parked cars  peds on sidewalks  parked trucks  cones  jaywalkers
5aa5225d0ef440519a31c1dde075dab7,Parked cars  peds on sidewalks  parked trucks  cones  jaywalkers
555c691be4704ef29559373e031441dd,Jaywalkers  parked cars  parked trucks  cones  wait at intersection  peds on sidewalk
555c691be4704ef29559373e031441dd,Jaywalkers  parked cars  parked trucks  cones  wait at intersection  peds on sidewalk
555c691be4704ef29559373e031441dd,Jaywalkers  parked cars  parked trucks  cones  wait at intersection  peds on sidewalk
e209e66ff7834490b212c16cb12a1ce9,Jaywalkers  parked cars  parked trucks  cones  wait at intersection  peds on sidewalk  turn right  cross crosswalk  motorcycle
e209e66ff7834490b212c16cb12a1ce9,Jaywalkers  parked cars  parked trucks  cones  wait at intersection  peds on sidewalk  turn right  cross crosswalk  motorcycle
e209e66ff7834490b212c16cb12a1ce9,Jaywalkers  parked cars  parked trucks  cones  wait at intersection  peds on sidewalk  turn right  cross crosswalk  motorcycle
ef5f945852e84fcc88cab506746a6636,Wait at intersection  cars overtaking us  parked cars  peds on sidewalk  cones
ef5f945852e84fcc88cab506746a6636,Wait at intersection  cars overtaking us  parked cars  peds on sidewalk  cones
ef5f945852e84fcc88cab506746a6636,Wait at intersection  cars overtaking us  parked cars  peds on sidewalk  cones
52fa2df7fde34bd58ee30cff02b73f51,Wait at intersection  peds on sidewalks  parked cars  cones  peds crossing crosswalk
52fa2df7fde34bd58ee30cff02b73f51,Wait at intersection  peds on sidewalks  parked cars  cones  peds crossing crosswalk
52fa2df7fde34bd58ee30cff02b73f51,Wait at intersection  peds on sidewalks  parked cars  cones  peds crossing crosswalk
3673601f263947fd9259640bd55622bd,Wait at intersection  peds crossing crosswalk  parked cars  peds on sidewalk
3673601f263947fd9259640bd55622bd,Wait at intersection  peds crossing crosswalk  parked cars  peds on sidewalk
3673601f263947fd9259640bd55622bd,Wait at intersection  peds crossing crosswalk  parked cars  peds on sidewalk
f92422ed4b4e427194a4958ccf15709a,Car overtaking us  cones  cross intersection  parked cars  trailer  peds on sidewalk  wait at intersection
f92422ed4b4e427194a4958ccf15709a,Car overtaking us  cones  cross intersection  parked cars  trailer  peds on sidewalk  wait at intersection
f92422ed4b4e427194a4958ccf15709a,Car overtaking us  cones  cross intersection  parked cars  trailer  peds on sidewalk  wait at intersection
85e8f6d6743a4897b5e07e685267868e,Wait at intersection  cones  peds crossing crosswalk  parked motorcycle  bicycle  truck
85e8f6d6743a4897b5e07e685267868e,Wait at intersection  cones  peds crossing crosswalk  parked motorcycle  bicycle  truck
85e8f6d6743a4897b5e07e685267868e,Wait at intersection  cones  peds crossing crosswalk  parked motorcycle  bicycle  truck
221a67d95acf448ba863917ec4d32ed0,Wait at intersection  parked cars  bicycle  parked motorcycle  peds on sidewalks  truck  bus  cones
221a67d95acf448ba863917ec4d32ed0,Wait at intersection  parked cars  bicycle  parked motorcycle  peds on sidewalks  truck  bus  cones
221a67d95acf448ba863917ec4d32ed0,Wait at intersection  parked cars  bicycle  parked motorcycle  peds on sidewalks  truck  bus  cones
20b987b503444b3d9996c8f66946afa3,Wait at intersection  parked cars  cones  peds on sidewalks  parked motorcycle  peds on sidewalks  bus  stroller
20b987b503444b3d9996c8f66946afa3,Wait at intersection  parked cars  cones  peds on sidewalks  parked motorcycle  peds on sidewalks  bus  stroller
20b987b503444b3d9996c8f66946afa3,Wait at intersection  parked cars  cones  peds on sidewalks  parked motorcycle  peds on sidewalks  bus  stroller
deab903b0b644d7a984c552968026631,Cross intersection  flags  stopped bus  parked vehicles  peds  bicycle rack  parking lot  cross intersection  parked bicycle
deab903b0b644d7a984c552968026631,Cross intersection  flags  stopped bus  parked vehicles  peds  bicycle rack  parking lot  cross intersection  parked bicycle
deab903b0b644d7a984c552968026631,Cross intersection  flags  stopped bus  parked vehicles  peds  bicycle rack  parking lot  cross intersection  parked bicycle
2f9da038274a4448bdbb83f994fc6381,Parked cars  ped crossing crosswalk  parked motorcycle  peds on sidewalk  turn left  cross intersection  fence  cone
2f9da038274a4448bdbb83f994fc6381,Parked cars  ped crossing crosswalk  parked motorcycle  peds on sidewalk  turn left  cross intersection  fence  cone
2f9da038274a4448bdbb83f994fc6381,Parked cars  ped crossing crosswalk  parked motorcycle  peds on sidewalk  turn left  cross intersection  fence  cone
df8dfada99a04a81bd1b102eeb84e9bc,Barrier  cyclist  parked motorcycle  parked bus  cones  truck
df8dfada99a04a81bd1b102eeb84e9bc,Barrier  cyclist  parked motorcycle  parked bus  cones  truck
df8dfada99a04a81bd1b102eeb84e9bc,Barrier  cyclist  parked motorcycle  parked bus  cones  truck
d3d94f2ce3dc4db4b3ba6f4aa81c3987,Trailers  peds on sidewalk  barrier  trucks  bendy bus  cross roundabout  cones  parking lots  cross intersection  bicycle
d3d94f2ce3dc4db4b3ba6f4aa81c3987,Trailers  peds on sidewalk  barrier  trucks  bendy bus  cross roundabout  cones  parking lots  cross intersection  bicycle
d3d94f2ce3dc4db4b3ba6f4aa81c3987,Trailers  peds on sidewalk  barrier  trucks  bendy bus  cross roundabout  cones  parking lots  cross intersection  bicycle
1623e7fab5174f2a84cf1b539233e3a6,Parking lot  peds  child standing in vehicle  reach intersection  truck
1623e7fab5174f2a84cf1b539233e3a6,Parking lot  peds  child standing in vehicle  reach intersection  truck
1623e7fab5174f2a84cf1b539233e3a6,Parking lot  peds  child standing in vehicle  reach intersection  truck
d95a36c034344ae2ac11daf2ba1b2c60,Turn right  parking lot  parked cars  dense traffic
d95a36c034344ae2ac11daf2ba1b2c60,Turn right  parking lot  parked cars  dense traffic
d95a36c034344ae2ac11daf2ba1b2c60,Turn right  parking lot  parked cars  dense traffic
66e050dbde3447e5a4b07f0d896f5864,Parked cars  parking lot  peds on side walk
66e050dbde3447e5a4b07f0d896f5864,Parked cars  parking lot  peds on side walk
66e050dbde3447e5a4b07f0d896f5864,Parked cars  parking lot  peds on side walk
1d25e9071ea94891b5eb7554e77a11bb,Parked cars  parking lot  change lane and change back  arrives at intersection
1d25e9071ea94891b5eb7554e77a11bb,Parked cars  parking lot  change lane and change back  arrives at intersection
1d25e9071ea94891b5eb7554e77a11bb,Parked cars  parking lot  change lane and change back  arrives at intersection
2911b04ae82a45f386ad4f79457dd73f,Parked cars  parking lot  parked trucks  container  peds  arrive at intersection  wait at intersection
2911b04ae82a45f386ad4f79457dd73f,Parked cars  parking lot  parked trucks  container  peds  arrive at intersection  wait at intersection
2911b04ae82a45f386ad4f79457dd73f,Parked cars  parking lot  parked trucks  container  peds  arrive at intersection  wait at intersection
373bf99c103d4464a7b963a83523fbcb,Wait at intersection  peds crossing crosswalk  parking lot
373bf99c103d4464a7b963a83523fbcb,Wait at intersection  peds crossing crosswalk  parking lot
373bf99c103d4464a7b963a83523fbcb,Wait at intersection  peds crossing crosswalk  parking lot
9c7062b34e064d6ab42124f3f0be233d,Wait at intersection  parked large trucks  ped with pet  heavy truck turning close to ego vehicle  avoidance maneuver
9c7062b34e064d6ab42124f3f0be233d,Wait at intersection  parked large trucks  ped with pet  heavy truck turning close to ego vehicle  avoidance maneuver
9c7062b34e064d6ab42124f3f0be233d,Wait at intersection  parked large trucks  ped with pet  heavy truck turning close to ego vehicle  avoidance maneuver
82240fd6d5ba4375815f8a7fa1561361,Wait at intersection  parking lot  traffic chaos  truck blocking us  cross busy intersection  cyclist  parked cars
82240fd6d5ba4375815f8a7fa1561361,Wait at intersection  parking lot  traffic chaos  truck blocking us  cross busy intersection  cyclist  parked cars
82240fd6d5ba4375815f8a7fa1561361,Wait at intersection  parking lot  traffic chaos  truck blocking us  cross busy intersection  cyclist  parked cars
103b54209e584cd4b7ed2890eca2e126,Parking lot  bicycle  ped entering car  construction vehicles  parked cars
103b54209e584cd4b7ed2890eca2e126,Parking lot  bicycle  ped entering car  construction vehicles  parked cars
103b54209e584cd4b7ed2890eca2e126,Parking lot  bicycle  ped entering car  construction vehicles  parked cars
6d6314f1865343f987ca53107b694745,Parked cars  crossing intersection  overtake parked truck
6d6314f1865343f987ca53107b694745,Parked cars  crossing intersection  overtake parked truck
6d6314f1865343f987ca53107b694745,Parked cars  crossing intersection  overtake parked truck
2fc3753772e241f2ab2cd16a784cc680,Arrive at busy intersection  bus  wait at intersection  bicycle  peds
2fc3753772e241f2ab2cd16a784cc680,Arrive at busy intersection  bus  wait at intersection  bicycle  peds
2fc3753772e241f2ab2cd16a784cc680,Arrive at busy intersection  bus  wait at intersection  bicycle  peds
c71940250758484c913c23850c284fba,Ped crossing  construction vehicle  UPS truck  wait at intersection
c71940250758484c913c23850c284fba,Ped crossing  construction vehicle  UPS truck  wait at intersection
c71940250758484c913c23850c284fba,Ped crossing  construction vehicle  UPS truck  wait at intersection
5726dbbea8044103be584a85e2f3ee64,Wait at intersection  ped crossing crosswalk
5726dbbea8044103be584a85e2f3ee64,Wait at intersection  ped crossing crosswalk
5726dbbea8044103be584a85e2f3ee64,Wait at intersection  ped crossing crosswalk
ea4c42715ae24b0b952c57a9af1e7731,Wait at intersection  ped crossing crosswalk  turn right  narrow road
ea4c42715ae24b0b952c57a9af1e7731,Wait at intersection  ped crossing crosswalk  turn right  narrow road
ea4c42715ae24b0b952c57a9af1e7731,Wait at intersection  ped crossing crosswalk  turn right  narrow road
947308824ada42fdbcff7009e815287f,Construction vehicle  peds  animal  parking lot
947308824ada42fdbcff7009e815287f,Construction vehicle  peds  animal  parking lot
947308824ada42fdbcff7009e815287f,Construction vehicle  peds  animal  parking lot
ea9d0ef295c14dafb5653ede3f9f29a1,Parking lot  many peds  container  turn right  parked scooters  parked bicycle  bicycle rack
ea9d0ef295c14dafb5653ede3f9f29a1,Parking lot  many peds  container  turn right  parked scooters  parked bicycle  bicycle rack
ea9d0ef295c14dafb5653ede3f9f29a1,Parking lot  many peds  container  turn right  parked scooters  parked bicycle  bicycle rack
cfeb880362694fa7a428aec2fd139daa,Fence  parking lot  bicyclist  buses  parked cars  ped with pets
cfeb880362694fa7a428aec2fd139daa,Fence  parking lot  bicyclist  buses  parked cars  ped with pets
cfeb880362694fa7a428aec2fd139daa,Fence  parking lot  bicyclist  buses  parked cars  ped with pets
dc8302cfccdb4812a0a4a60dde595e18,Bicycle  parked cars  parked trucks  follow bicycle  construction vehicle  ped  animal  containers  parking lot
dc8302cfccdb4812a0a4a60dde595e18,Bicycle  parked cars  parked trucks  follow bicycle  construction vehicle  ped  animal  containers  parking lot
dc8302cfccdb4812a0a4a60dde595e18,Bicycle  parked cars  parked trucks  follow bicycle  construction vehicle  ped  animal  containers  parking lot
ab5bc0504e2c4103ab306c5bd18f6791,Wait at intersection  parking lot  low traffic  truck  motorcyclist
ab5bc0504e2c4103ab306c5bd18f6791,Wait at intersection  parking lot  low traffic  truck  motorcyclist
ab5bc0504e2c4103ab306c5bd18f6791,Wait at intersection  parking lot  low traffic  truck  motorcyclist
5a3283d8aad24bba8cd36bfc1619064a,Parked cars  cones  trailer  peds  children  car trunk being loaded
5a3283d8aad24bba8cd36bfc1619064a,Parked cars  cones  trailer  peds  children  car trunk being loaded
5a3283d8aad24bba8cd36bfc1619064a,Parked cars  cones  trailer  peds  children  car trunk being loaded
078e6d7a3d4a429bba404bf12c7a98f2,Parked cars  truck overtaking us  peds on sidewalk  bus  turck  construction vehicle  bicycle rack  bicycle  truck
078e6d7a3d4a429bba404bf12c7a98f2,Parked cars  truck overtaking us  peds on sidewalk  bus  turck  construction vehicle  bicycle rack  bicycle  truck
078e6d7a3d4a429bba404bf12c7a98f2,Parked cars  truck overtaking us  peds on sidewalk  bus  turck  construction vehicle  bicycle rack  bicycle  truck
1e9283d1ce98428aaa3b851487eb4f58,Truck  parked cars  ped crossing crosswalk  turn right  parking lot
1e9283d1ce98428aaa3b851487eb4f58,Truck  parked cars  ped crossing crosswalk  turn right  parking lot
1e9283d1ce98428aaa3b851487eb4f58,Truck  parked cars  ped crossing crosswalk  turn right  parking lot
85d5e2548a5e454fa65a739ac0ac55c2,Wait at intersection  construction workers  worker digging  start at intersection
85d5e2548a5e454fa65a739ac0ac55c2,Wait at intersection  construction workers  worker digging  start at intersection
85d5e2548a5e454fa65a739ac0ac55c2,Wait at intersection  construction workers  worker digging  start at intersection
19284973bd0342998c37848e931a90d0,Parked bicycles  bus stop  peds at bus stop  wait at intersection
19284973bd0342998c37848e931a90d0,Parked bicycles  bus stop  peds at bus stop  wait at intersection
19284973bd0342998c37848e931a90d0,Parked bicycles  bus stop  peds at bus stop  wait at intersection
76b0df6376e246d284c9be42b1fc6be6,Wait at intersection  ped crossing crosswalk  parking lot
76b0df6376e246d284c9be42b1fc6be6,Wait at intersection  ped crossing crosswalk  parking lot
76b0df6376e246d284c9be42b1fc6be6,Wait at intersection  ped crossing crosswalk  parking lot
78f63999591a49a195b872ddc368a146,Start from intersection  peds siiting  peds on sidewalk  jaywalker
78f63999591a49a195b872ddc368a146,Start from intersection  peds siiting  peds on sidewalk  jaywalker
78f63999591a49a195b872ddc368a146,Start from intersection  peds siiting  peds on sidewalk  jaywalker
74d03e3b673f4a72a3f76e1b0c7840bd,Peds on sidewalk  children  cross intersection  high speed  bus stop  parked bicycles
